match_idx,home_goals,away_goals,probability,home_team,away_team,stage,match_num
37,0,6,0.0011,New Zealand,Egypt,Group,
37,0,7,0.0003,New Zealand,Egypt,Group,
37,1,0,0.0843,New Zealand,Egypt,Group,
37,1,1,0.1221,New Zealand,Egypt,Group,
37,1,2,0.0889,New Zealand,Egypt,Group,
37,1,3,0.0452,New Zealand,Egypt,Group,
37,1,4,0.0164,New Zealand,Egypt,Group,
37,1,5,0.0034,New Zealand,Egypt,Group,
37,1,6,0.0007,New Zealand,Egypt,Group,
37,1,7,0.0002,New Zealand,Egypt,Group,
37,1,8,0.0001,New Zealand,Egypt,Group,
37,2,0,0.0338,New Zealand,Egypt,Group,
37,2,1,0.0511,New Zealand,Egypt,Group,
37,2,2,0.0387,New Zealand,Egypt,Group,
37,2,3,0.0193,New Zealand,Egypt,Group,
37,2,4,0.0057,New Zealand,Egypt,Group,
37,2,5,0.001,New Zealand,Egypt,Group,
37,2,6,0.0006,New Zealand,Egypt,Group,
37,2,7,0.0003,New Zealand,Egypt,Group,
37,3,0,0.012,New Zealand,Egypt,Group,
37,3,1,0.0141,New Zealand,Egypt,Group,
37,3,2,0.0104,New Zealand,Egypt,Group,
37,3,3,0.005,New Zealand,Egypt,Group,
37,3,4,0.0016,New Zealand,Egypt,Group,
37,3,5,0.0003,New Zealand,Egypt,Group,
37,4,0,0.0019,New Zealand,Egypt,Group,
37,4,1,0.0024,New Zealand,Egypt,Group,
37,4,2,0.0026,New Zealand,Egypt,Group,
37,4,3,0.002,New Zealand,Egypt,Group,
37,4,4,0.0002,New Zealand,Egypt,Group,
37,5,0,0.0004,New Zealand,Egypt,Group,
37,5,1,0.0003,New Zealand,Egypt,Group,
37,5,2,0.0005,New Zealand,Egypt,Group,
37,5,3,0.0001,New Zealand,Egypt,Group,
37,5,6,0.0001,New Zealand,Egypt,Group,
37,6,0,0.0001,New Zealand,Egypt,Group,
37,6,1,0.0002,New Zealand,Egypt,Group,
37,6,3,0.0001,New Zealand,Egypt,Group,
38,0,0,0.0401,Spain,Saudi Arabia,Group,
38,0,1,0.0161,Spain,Saudi Arabia,Group,
38,0,2,0.0056,Spain,Saudi Arabia,Group,
38,0,3,0.0008,Spain,Saudi Arabia,Group,
38,0,4,0.0001,Spain,Saudi Arabia,Group,
38,1,0,0.1009,Spain,Saudi Arabia,Group,
38,1,1,0.0575,Spain,Saudi Arabia,Group,
38,1,2,0.0138,Spain,Saudi Arabia,Group,
38,1,3,0.0016,Spain,Saudi Arabia,Group,
38,1,4,0.0004,Spain,Saudi Arabia,Group,
38,2,0,0.1519,Spain,Saudi Arabia,Group,
38,2,1,0.0727,Spain,Saudi Arabia,Group,
38,2,2,0.0162,Spain,Saudi Arabia,Group,
38,2,3,0.0027,Spain,Saudi Arabia,Group,
38,2,4,0.0003,Spain,Saudi Arabia,Group,
38,2,5,0.0001,Spain,Saudi Arabia,Group,
38,3,0,0.1276,Spain,Saudi Arabia,Group,
38,3,1,0.0678,Spain,Saudi Arabia,Group,
38,3,2,0.0157,Spain,Saudi Arabia,Group,
38,3,3,0.0025,Spain,Saudi Arabia,Group,
38,3,4,0.0005,Spain,Saudi Arabia,Group,
38,3,5,0.0001,Spain,Saudi Arabia,Group,
38,4,0,0.095,Spain,Saudi Arabia,Group,
38,4,1,0.0442,Spain,Saudi Arabia,Group,
38,4,2,0.0114,Spain,Saudi Arabia,Group,
38,4,3,0.0029,Spain,Saudi Arabia,Group,
38,4,4,0.0006,Spain,Saudi Arabia,Group,
38,5,0,0.0484,Spain,Saudi Arabia,Group,
38,5,1,0.0271,Spain,Saudi Arabia,Group,
38,5,2,0.0066,Spain,Saudi Arabia,Group,
38,5,3,0.0009,Spain,Saudi Arabia,Group,
38,6,0,0.0273,Spain,Saudi Arabia,Group,
38,6,1,0.0126,Spain,Saudi Arabia,Group,
38,6,2,0.0041,Spain,Saudi Arabia,Group,
38,6,3,0.0005,Spain,Saudi Arabia,Group,
38,6,4,0.0001,Spain,Saudi Arabia,Group,
38,7,0,0.0092,Spain,Saudi Arabia,Group,
38,7,1,0.0058,Spain,Saudi Arabia,Group,
38,7,2,0.0012,Spain,Saudi Arabia,Group,
38,7,3,0.0002,Spain,Saudi Arabia,Group,
38,8,0,0.0036,Spain,Saudi Arabia,Group,
38,8,1,0.0012,Spain,Saudi Arabia,Group,
38,8,2,0.0003,Spain,Saudi Arabia,Group,
38,9,0,0.0007,Spain,Saudi Arabia,Group,
38,9,1,0.0004,Spain,Saudi Arabia,Group,
38,9,2,0.0003,Spain,Saudi Arabia,Group,
38,10,0,0.0003,Spain,Saudi Arabia,Group,
38,10,1,0.0001,Spain,Saudi Arabia,Group,
39,0,0,0.0944,Uruguay,Cape Verde,Group,
39,0,1,0.056,Uruguay,Cape Verde,Group,
39,0,2,0.0194,Uruguay,Cape Verde,Group,
39,0,3,0.0055,Uruguay,Cape Verde,Group,
39,0,4,0.0006,Uruguay,Cape Verde,Group,
39,0,5,0.0002,Uruguay,Cape Verde,Group,
39,1,0,0.1561,Uruguay,Cape Verde,Group,
39,1,1,0.1102,Uruguay,Cape Verde,Group,
39,1,2,0.0382,Uruguay,Cape Verde,Group,
39,1,3,0.007,Uruguay,Cape Verde,Group,
39,1,4,0.0011,Uruguay,Cape Verde,Group,
39,1,5,0.0002,Uruguay,Cape Verde,Group,
39,1,6,0.0001,Uruguay,Cape Verde,Group,
39,2,0,0.1391,Uruguay,Cape Verde,Group,
39,2,1,0.0886,Uruguay,Cape Verde,Group,
39,2,2,0.0332,Uruguay,Cape Verde,Group,
39,2,3,0.0076,Uruguay,Cape Verde,Group,
39,2,4,0.0006,Uruguay,Cape Verde,Group,
39,2,5,0.0001,Uruguay,Cape Verde,Group,
39,3,0,0.0761,Uruguay,Cape Verde,Group,
39,3,1,0.0512,Uruguay,Cape Verde,Group,
39,3,2,0.018,Uruguay,Cape Verde,Group,
39,3,3,0.0034,Uruguay,Cape Verde,Group,
39,3,4,0.0005,Uruguay,Cape Verde,Group,
39,3,5,0.0001,Uruguay,Cape Verde,Group,
39,4,0,0.0349,Uruguay,Cape Verde,Group,
39,4,1,0.0238,Uruguay,Cape Verde,Group,
39,4,2,0.0066,Uruguay,Cape Verde,Group,
39,4,3,0.0011,Uruguay,Cape Verde,Group,
39,5,0,0.0097,Uruguay,Cape Verde,Group,
39,5,1,0.0063,Uruguay,Cape Verde,Group,
39,5,2,0.0024,Uruguay,Cape Verde,Group,
39,5,3,0.0002,Uruguay,Cape Verde,Group,
39,5,4,0.0001,Uruguay,Cape Verde,Group,
39,6,0,0.0027,Uruguay,Cape Verde,Group,
39,6,1,0.0018,Uruguay,Cape Verde,Group,
39,6,2,0.0009,Uruguay,Cape Verde,Group,
39,6,3,0.0001,Uruguay,Cape Verde,Group,
39,6,4,0.0001,Uruguay,Cape Verde,Group,
39,7,0,0.0008,Uruguay,Cape Verde,Group,
39,7,1,0.0004,Uruguay,Cape Verde,Group,
39,7,2,0.0002,Uruguay,Cape Verde,Group,
39,7,3,0.0001,Uruguay,Cape Verde,Group,
39,8,0,0.0002,Uruguay,Cape Verde,Group,
39,8,1,0.0001,Uruguay,Cape Verde,Group,
40,0,0,0.0348,France,Iraq,Group,
40,0,1,0.019,France,Iraq,Group,
40,0,2,0.0056,France,Iraq,Group,
40,0,3,0.0011,France,Iraq,Group,
40,1,0,0.1061,France,Iraq,Group,
40,1,1,0.0536,France,Iraq,Group,
40,1,2,0.0164,France,Iraq,Group,
40,1,3,0.0032,France,Iraq,Group,
40,1,4,0.0003,France,Iraq,Group,
40,2,0,0.1366,France,Iraq,Group,
40,2,1,0.0761,France,Iraq,Group,
40,2,2,0.0201,France,Iraq,Group,
40,2,3,0.0038,France,Iraq,Group,
40,2,4,0.0003,France,Iraq,Group,
40,3,0,0.13,France,Iraq,Group,
40,3,1,0.0677,France,Iraq,Group,
40,3,2,0.0188,France,Iraq,Group,
40,3,3,0.0031,France,Iraq,Group,
40,3,4,0.0003,France,Iraq,Group,
40,3,6,0.0001,France,Iraq,Group,
40,4,0,0.0879,France,Iraq,Group,
40,4,1,0.0489,France,Iraq,Group,
40,4,2,0.0158,France,Iraq,Group,
40,4,3,0.0022,France,Iraq,Group,
40,4,4,0.0006,France,Iraq,Group,
40,5,0,0.0511,France,Iraq,Group,
40,5,1,0.0272,France,Iraq,Group,
40,5,2,0.007,France,Iraq,Group,
40,5,3,0.0008,France,Iraq,Group,
40,5,4,0.0001,France,Iraq,Group,
40,6,0,0.0221,France,Iraq,Group,
40,6,1,0.0132,France,Iraq,Group,
40,6,2,0.003,France,Iraq,Group,
40,6,3,0.0007,France,Iraq,Group,
40,7,0,0.0087,France,Iraq,Group,
40,7,1,0.0051,France,Iraq,Group,
40,7,2,0.0013,France,Iraq,Group,
40,7,3,0.0003,France,Iraq,Group,
40,8,0,0.0028,France,Iraq,Group,
40,8,1,0.0016,France,Iraq,Group,
40,8,2,0.0002,France,Iraq,Group,
40,8,3,0.0002,France,Iraq,Group,
40,9,0,0.0011,France,Iraq,Group,
40,9,1,0.0004,France,Iraq,Group,
40,9,3,0.0001,France,Iraq,Group,
40,10,0,0.0003,France,Iraq,Group,
40,10,1,0.0003,France,Iraq,Group,
41,0,0,0.0828,Norway,Senegal,Group,
41,0,1,0.083,Norway,Senegal,Group,
41,0,2,0.0379,Norway,Senegal,Group,
41,0,3,0.0105,Norway,Senegal,Group,
41,0,4,0.003,Norway,Senegal,Group,
41,0,5,0.0005,Norway,Senegal,Group,
41,0,6,0.0001,Norway,Senegal,Group,
41,1,0,0.1302,Norway,Senegal,Group,
41,1,1,0.1226,Norway,Senegal,Group,
41,1,2,0.0552,Norway,Senegal,Group,
41,1,3,0.0192,Norway,Senegal,Group,
41,1,4,0.0029,Norway,Senegal,Group,
41,1,5,0.0006,Norway,Senegal,Group,
41,1,7,0.0001,Norway,Senegal,Group,
41,2,0,0.1062,Norway,Senegal,Group,
41,2,1,0.0927,Norway,Senegal,Group,
41,2,2,0.0396,Norway,Senegal,Group,
41,2,3,0.0145,Norway,Senegal,Group,
41,2,4,0.0028,Norway,Senegal,Group,
41,2,5,0.0005,Norway,Senegal,Group,
41,2,6,0.0001,Norway,Senegal,Group,
41,3,0,0.0551,Norway,Senegal,Group,
41,3,1,0.046,Norway,Senegal,Group,
41,3,2,0.0216,Norway,Senegal,Group,
41,3,3,0.0057,Norway,Senegal,Group,
41,3,4,0.0025,Norway,Senegal,Group,
41,3,5,0.0004,Norway,Senegal,Group,
41,4,0,0.0208,Norway,Senegal,Group,
41,4,1,0.0142,Norway,Senegal,Group,
41,4,2,0.0076,Norway,Senegal,Group,
41,4,3,0.0022,Norway,Senegal,Group,
41,4,4,0.0005,Norway,Senegal,Group,
41,4,5,0.0002,Norway,Senegal,Group,
41,5,0,0.006,Norway,Senegal,Group,
41,5,1,0.0048,Norway,Senegal,Group,
41,5,2,0.002,Norway,Senegal,Group,
41,5,3,0.001,Norway,Senegal,Group,
41,5,4,0.0004,Norway,Senegal,Group,
41,6,0,0.0015,Norway,Senegal,Group,
41,6,1,0.0012,Norway,Senegal,Group,
41,6,2,0.0004,Norway,Senegal,Group,
41,6,3,0.0001,Norway,Senegal,Group,
41,7,0,0.0001,Norway,Senegal,Group,
41,7,1,0.0005,Norway,Senegal,Group,
41,7,2,0.0001,Norway,Senegal,Group,
41,8,0,0.0001,Norway,Senegal,Group,
42,0,0,0.0613,Argentina,Austria,Group,
42,0,1,0.044,Argentina,Austria,Group,
42,0,2,0.0161,Argentina,Austria,Group,
42,0,3,0.005,Argentina,Austria,Group,
42,0,4,0.0005,Argentina,Austria,Group,
42,0,5,0.0001,Argentina,Austria,Group,
42,1,0,0.1346,Argentina,Austria,Group,
42,1,1,0.0896,Argentina,Austria,Group,
42,1,2,0.0302,Argentina,Austria,Group,
42,1,3,0.0077,Argentina,Austria,Group,
42,1,4,0.0017,Argentina,Austria,Group,
42,1,5,0.0003,Argentina,Austria,Group,
42,1,7,0.0001,Argentina,Austria,Group,
42,2,0,0.133,Argentina,Austria,Group,
42,2,1,0.0923,Argentina,Austria,Group,
42,2,2,0.0338,Argentina,Austria,Group,
42,2,3,0.0076,Argentina,Austria,Group,
42,2,4,0.0018,Argentina,Austria,Group,
42,2,5,0.0004,Argentina,Austria,Group,
42,3,0,0.0946,Argentina,Austria,Group,
42,3,1,0.0689,Argentina,Austria,Group,
42,3,2,0.023,Argentina,Austria,Group,
42,3,3,0.0057,Argentina,Austria,Group,
42,3,4,0.0006,Argentina,Austria,Group,
42,3,5,0.0002,Argentina,Austria,Group,
42,3,6,0.0001,Argentina,Austria,Group,
42,4,0,0.0441,Argentina,Austria,Group,
42,4,1,0.0339,Argentina,Austria,Group,
42,4,2,0.0135,Argentina,Austria,Group,
42,4,3,0.0021,Argentina,Austria,Group,
42,4,4,0.0004,Argentina,Austria,Group,
42,4,5,0.0002,Argentina,Austria,Group,
42,5,0,0.0172,Argentina,Austria,Group,
42,5,1,0.0117,Argentina,Austria,Group,
42,5,2,0.0046,Argentina,Austria,Group,
42,5,3,0.0003,Argentina,Austria,Group,
42,5,4,0.0002,Argentina,Austria,Group,
42,6,0,0.0053,Argentina,Austria,Group,
42,6,1,0.0048,Argentina,Austria,Group,
42,6,2,0.0018,Argentina,Austria,Group,
42,6,3,0.0002,Argentina,Austria,Group,
42,6,4,0.0002,Argentina,Austria,Group,
42,7,0,0.0025,Argentina,Austria,Group,
42,7,1,0.0016,Argentina,Austria,Group,
42,7,2,0.0007,Argentina,Austria,Group,
42,7,3,0.0002,Argentina,Austria,Group,
42,8,0,0.0005,Argentina,Austria,Group,
42,8,1,0.0004,Argentina,Austria,Group,
42,9,0,0.0002,Argentina,Austria,Group,
42,10,1,0.0001,Argentina,Austria,Group,
42,10,2,0.0001,Argentina,Austria,Group,
43,0,0,0.0916,Jordan,Algeria,Group,
43,0,1,0.1347,Jordan,Algeria,Group,
43,0,2,0.1052,Jordan,Algeria,Group,
43,0,3,0.0541,Jordan,Algeria,Group,
43,0,4,0.0194,Jordan,Algeria,Group,
43,0,5,0.0049,Jordan,Algeria,Group,
43,0,6,0.0019,Jordan,Algeria,Group,
43,0,7,0.0005,Jordan,Algeria,Group,
43,0,8,0.0001,Jordan,Algeria,Group,
43,0,9,0.0001,Jordan,Algeria,Group,
43,1,0,0.0833,Jordan,Algeria,Group,
43,1,1,0.1223,Jordan,Algeria,Group,
43,1,2,0.0939,Jordan,Algeria,Group,
43,1,3,0.0424,Jordan,Algeria,Group,
43,1,4,0.0161,Jordan,Algeria,Group,
43,1,5,0.0058,Jordan,Algeria,Group,
43,1,6,0.0014,Jordan,Algeria,Group,
43,2,0,0.0371,Jordan,Algeria,Group,
43,2,1,0.0542,Jordan,Algeria,Group,
43,2,2,0.0392,Jordan,Algeria,Group,
43,2,3,0.0216,Jordan,Algeria,Group,
43,2,4,0.0074,Jordan,Algeria,Group,
43,2,5,0.0026,Jordan,Algeria,Group,
43,2,6,0.0005,Jordan,Algeria,Group,
43,2,7,0.0002,Jordan,Algeria,Group,
43,2,8,0.0001,Jordan,Algeria,Group,
43,3,0,0.011,Jordan,Algeria,Group,
43,3,1,0.0151,Jordan,Algeria,Group,
43,3,2,0.0119,Jordan,Algeria,Group,
43,3,3,0.0055,Jordan,Algeria,Group,
43,3,4,0.0024,Jordan,Algeria,Group,
43,3,5,0.0006,Jordan,Algeria,Group,
43,3,6,0.0002,Jordan,Algeria,Group,
43,3,7,0.0001,Jordan,Algeria,Group,
43,3,8,0.0001,Jordan,Algeria,Group,
43,4,0,0.0019,Jordan,Algeria,Group,
43,4,1,0.0031,Jordan,Algeria,Group,
43,4,2,0.0033,Jordan,Algeria,Group,
43,4,3,0.0017,Jordan,Algeria,Group,
43,4,4,0.0005,Jordan,Algeria,Group,
43,4,6,0.0001,Jordan,Algeria,Group,
43,4,7,0.0001,Jordan,Algeria,Group,
43,5,0,0.0003,Jordan,Algeria,Group,
43,5,1,0.0005,Jordan,Algeria,Group,
43,5,2,0.0003,Jordan,Algeria,Group,
43,5,3,0.0002,Jordan,Algeria,Group,
43,5,4,0.0001,Jordan,Algeria,Group,
43,6,0,0.0001,Jordan,Algeria,Group,
43,6,2,0.0001,Jordan,Algeria,Group,
43,6,4,0.0001,Jordan,Algeria,Group,
43,7,2,0.0001,Jordan,Algeria,Group,
44,0,0,0.0634,Portugal,Uzbekistan,Group,
44,0,1,0.0456,Portugal,Uzbekistan,Group,
44,0,2,0.0168,Portugal,Uzbekistan,Group,
44,0,3,0.0047,Portugal,Uzbekistan,Group,
44,0,4,0.001,Portugal,Uzbekistan,Group,
44,1,0,0.131,Portugal,Uzbekistan,Group,
44,1,1,0.0976,Portugal,Uzbekistan,Group,
44,1,2,0.0342,Portugal,Uzbekistan,Group,
44,1,3,0.0093,Portugal,Uzbekistan,Group,
44,1,4,0.0011,Portugal,Uzbekistan,Group,
44,1,5,0.0002,Portugal,Uzbekistan,Group,
44,2,0,0.1301,Portugal,Uzbekistan,Group,
44,2,1,0.0953,Portugal,Uzbekistan,Group,
44,2,2,0.0362,Portugal,Uzbekistan,Group,
44,2,3,0.0086,Portugal,Uzbekistan,Group,
44,2,4,0.0013,Portugal,Uzbekistan,Group,
44,2,5,0.0003,Portugal,Uzbekistan,Group,
44,3,0,0.0837,Portugal,Uzbekistan,Group,
44,3,1,0.0649,Portugal,Uzbekistan,Group,
44,3,2,0.0234,Portugal,Uzbekistan,Group,
44,3,3,0.0055,Portugal,Uzbekistan,Group,
44,3,4,0.0012,Portugal,Uzbekistan,Group,
44,3,5,0.0002,Portugal,Uzbekistan,Group,
44,4,0,0.0449,Portugal,Uzbekistan,Group,
44,4,1,0.0296,Portugal,Uzbekistan,Group,
44,4,2,0.0119,Portugal,Uzbekistan,Group,
44,4,3,0.003,Portugal,Uzbekistan,Group,
44,4,4,0.0007,Portugal,Uzbekistan,Group,
44,4,5,0.0001,Portugal,Uzbekistan,Group,
44,5,0,0.0147,Portugal,Uzbekistan,Group,
44,5,1,0.0129,Portugal,Uzbekistan,Group,
44,5,2,0.006,Portugal,Uzbekistan,Group,
44,5,3,0.0022,Portugal,Uzbekistan,Group,
44,5,4,0.0004,Portugal,Uzbekistan,Group,
44,6,0,0.0061,Portugal,Uzbekistan,Group,
44,6,1,0.0047,Portugal,Uzbekistan,Group,
44,6,2,0.0016,Portugal,Uzbekistan,Group,
44,6,3,0.0004,Portugal,Uzbekistan,Group,
44,6,4,0.0002,Portugal,Uzbekistan,Group,
44,6,5,0.0001,Portugal,Uzbekistan,Group,
44,7,0,0.0019,Portugal,Uzbekistan,Group,
44,7,1,0.0015,Portugal,Uzbekistan,Group,
44,7,2,0.0008,Portugal,Uzbekistan,Group,
44,7,3,0.0001,Portugal,Uzbekistan,Group,
44,8,0,0.0004,Portugal,Uzbekistan,Group,
44,8,1,0.0001,Portugal,Uzbekistan,Group,
44,9,0,0.0001,Portugal,Uzbekistan,Group,
45,0,0,0.0574,Colombia,DR Congo,Group,
45,0,1,0.0371,Colombia,DR Congo,Group,
45,0,2,0.0122,Colombia,DR Congo,Group,
45,0,3,0.0027,Colombia,DR Congo,Group,
45,0,4,0.0004,Colombia,DR Congo,Group,
45,0,5,0.0001,Colombia,DR Congo,Group,
45,1,0,0.1205,Colombia,DR Congo,Group,
45,1,1,0.0747,Colombia,DR Congo,Group,
45,1,2,0.0248,Colombia,DR Congo,Group,
45,1,3,0.0058,Colombia,DR Congo,Group,
45,1,4,0.001,Colombia,DR Congo,Group,
45,1,5,0.0002,Colombia,DR Congo,Group,
45,2,0,0.1358,Colombia,DR Congo,Group,
45,2,1,0.0924,Colombia,DR Congo,Group,
45,2,2,0.03,Colombia,DR Congo,Group,
45,2,3,0.0064,Colombia,DR Congo,Group,
45,2,4,0.0013,Colombia,DR Congo,Group,
45,3,0,0.1037,Colombia,DR Congo,Group,
45,3,1,0.0712,Colombia,DR Congo,Group,
45,3,2,0.0235,Colombia,DR Congo,Group,
45,3,3,0.0042,Colombia,DR Congo,Group,
45,3,4,0.0006,Colombia,DR Congo,Group,
45,3,5,0.0002,Colombia,DR Congo,Group,
45,4,0,0.0612,Colombia,DR Congo,Group,
45,4,1,0.0392,Colombia,DR Congo,Group,
45,4,2,0.0142,Colombia,DR Congo,Group,
45,4,3,0.0028,Colombia,DR Congo,Group,
45,4,4,0.0004,Colombia,DR Congo,Group,
45,5,0,0.0251,Colombia,DR Congo,Group,
45,5,1,0.0183,Colombia,DR Congo,Group,
45,5,2,0.0059,Colombia,DR Congo,Group,
45,5,3,0.0017,Colombia,DR Congo,Group,
45,5,4,0.0003,Colombia,DR Congo,Group,
45,6,0,0.0089,Colombia,DR Congo,Group,
45,6,1,0.0061,Colombia,DR Congo,Group,
45,6,2,0.0021,Colombia,DR Congo,Group,
45,6,3,0.0006,Colombia,DR Congo,Group,
45,6,4,0.0001,Colombia,DR Congo,Group,
45,7,0,0.0029,Colombia,DR Congo,Group,
45,7,1,0.0017,Colombia,DR Congo,Group,
45,7,2,0.0007,Colombia,DR Congo,Group,
45,7,3,0.0002,Colombia,DR Congo,Group,
45,8,0,0.0008,Colombia,DR Congo,Group,
45,8,1,0.0001,Colombia,DR Congo,Group,
45,8,2,0.0003,Colombia,DR Congo,Group,
45,9,1,0.0001,Colombia,DR Congo,Group,
45,9,2,0.0001,Colombia,DR Congo,Group,
46,0,0,0.0256,England,Ghana,Group,
46,0,1,0.0141,England,Ghana,Group,
46,0,2,0.0048,England,Ghana,Group,
46,0,3,0.0006,England,Ghana,Group,
46,0,4,0.0002,England,Ghana,Group,
46,1,0,0.0841,England,Ghana,Group,
46,1,1,0.0469,England,Ghana,Group,
46,1,2,0.0118,England,Ghana,Group,
46,1,3,0.0023,England,Ghana,Group,
46,1,4,0.0002,England,Ghana,Group,
46,1,5,0.0001,England,Ghana,Group,
46,2,0,0.131,England,Ghana,Group,
46,2,1,0.0703,England,Ghana,Group,
46,2,2,0.0196,England,Ghana,Group,
46,2,3,0.0031,England,Ghana,Group,
46,2,4,0.0005,England,Ghana,Group,
46,2,5,0.0002,England,Ghana,Group,
46,3,0,0.1302,England,Ghana,Group,
46,3,1,0.0717,England,Ghana,Group,
46,3,2,0.0197,England,Ghana,Group,
46,3,3,0.0019,England,Ghana,Group,
46,3,4,0.0006,England,Ghana,Group,
46,4,0,0.0979,England,Ghana,Group,
46,4,1,0.0555,England,Ghana,Group,
46,4,2,0.0162,England,Ghana,Group,
46,4,3,0.0025,England,Ghana,Group,
46,4,4,0.0007,England,Ghana,Group,
46,5,0,0.0585,England,Ghana,Group,
46,5,1,0.0289,England,Ghana,Group,
46,5,2,0.0101,England,Ghana,Group,
46,5,3,0.0016,England,Ghana,Group,
46,5,4,0.0002,England,Ghana,Group,
46,6,0,0.0333,England,Ghana,Group,
46,6,1,0.0165,England,Ghana,Group,
46,6,2,0.0051,England,Ghana,Group,
46,6,3,0.0007,England,Ghana,Group,
46,7,0,0.0113,England,Ghana,Group,
46,7,1,0.0072,England,Ghana,Group,
46,7,2,0.0019,England,Ghana,Group,
46,7,3,0.0007,England,Ghana,Group,
46,8,0,0.0047,England,Ghana,Group,
46,8,1,0.0018,England,Ghana,Group,
46,8,2,0.0004,England,Ghana,Group,
46,9,0,0.002,England,Ghana,Group,
46,9,1,0.0011,England,Ghana,Group,
46,9,2,0.0002,England,Ghana,Group,
46,10,0,0.0006,England,Ghana,Group,
46,10,1,0.0002,England,Ghana,Group,
46,10,2,0.0003,England,Ghana,Group,
46,11,0,0.0001,England,Ghana,Group,
46,11,1,0.0002,England,Ghana,Group,
46,11,2,0.0001,England,Ghana,Group,
47,0,0,0.0676,Panama,Croatia,Group,
47,0,1,0.1291,Panama,Croatia,Group,
47,0,2,0.1171,Panama,Croatia,Group,
47,0,3,0.0652,Panama,Croatia,Group,
47,0,4,0.0304,Panama,Croatia,Group,
47,0,5,0.0114,Panama,Croatia,Group,
47,0,6,0.0026,Panama,Croatia,Group,
47,0,7,0.0009,Panama,Croatia,Group,
47,0,8,0.0001,Panama,Croatia,Group,
47,1,0,0.0643,Panama,Croatia,Group,
47,1,1,0.1032,Panama,Croatia,Group,
47,1,2,0.0949,Panama,Croatia,Group,
47,1,3,0.0587,Panama,Croatia,Group,
47,1,4,0.0249,Panama,Croatia,Group,
47,1,5,0.0089,Panama,Croatia,Group,
47,1,6,0.0024,Panama,Croatia,Group,
47,1,7,0.0009,Panama,Croatia,Group,
47,1,8,0.0001,Panama,Croatia,Group,
47,2,0,0.0273,Panama,Croatia,Group,
47,2,1,0.047,Panama,Croatia,Group,
47,2,2,0.0435,Panama,Croatia,Group,
47,2,3,0.025,Panama,Croatia,Group,
47,2,4,0.0126,Panama,Croatia,Group,
47,2,5,0.0046,Panama,Croatia,Group,
47,2,6,0.0014,Panama,Croatia,Group,
47,2,7,0.0006,Panama,Croatia,Group,
47,2,8,0.0002,Panama,Croatia,Group,
47,3,0,0.0071,Panama,Croatia,Group,
47,3,1,0.0129,Panama,Croatia,Group,
47,3,2,0.0117,Panama,Croatia,Group,
47,3,3,0.0081,Panama,Croatia,Group,
47,3,4,0.0028,Panama,Croatia,Group,
47,3,5,0.0017,Panama,Croatia,Group,
47,3,6,0.0007,Panama,Croatia,Group,
47,3,7,0.0001,Panama,Croatia,Group,
47,4,0,0.0017,Panama,Croatia,Group,
47,4,1,0.0028,Panama,Croatia,Group,
47,4,2,0.0028,Panama,Croatia,Group,
47,4,3,0.0011,Panama,Croatia,Group,
47,4,4,0.0009,Panama,Croatia,Group,
47,4,6,0.0002,Panama,Croatia,Group,
47,5,0,0.0003,Panama,Croatia,Group,
47,5,1,0.0002,Panama,Croatia,Group,
48,0,0,0.0958,Czechia,Mexico,Group,
48,0,1,0.1426,Czechia,Mexico,Group,
48,0,2,0.1012,Czechia,Mexico,Group,
48,0,3,0.0554,Czechia,Mexico,Group,
48,0,4,0.0185,Czechia,Mexico,Group,
48,0,5,0.0056,Czechia,Mexico,Group,
48,0,6,0.0015,Czechia,Mexico,Group,
48,0,7,0.0003,Czechia,Mexico,Group,
48,1,0,0.0839,Czechia,Mexico,Group,
48,1,1,0.1268,Czechia,Mexico,Group,
48,1,2,0.0893,Czechia,Mexico,Group,
48,1,3,0.0437,Czechia,Mexico,Group,
48,1,4,0.0175,Czechia,Mexico,Group,
48,1,5,0.0035,Czechia,Mexico,Group,
48,1,6,0.0011,Czechia,Mexico,Group,
48,1,7,0.0002,Czechia,Mexico,Group,
48,1,8,0.0001,Czechia,Mexico,Group,
48,2,0,0.0347,Czechia,Mexico,Group,
48,2,1,0.0566,Czechia,Mexico,Group,
48,2,2,0.038,Czechia,Mexico,Group,
48,2,3,0.0172,Czechia,Mexico,Group,
48,2,4,0.0067,Czechia,Mexico,Group,
48,2,5,0.0021,Czechia,Mexico,Group,
48,2,6,0.0004,Czechia,Mexico,Group,
48,3,0,0.0113,Czechia,Mexico,Group,
48,3,1,0.0145,Czechia,Mexico,Group,
48,3,2,0.0095,Czechia,Mexico,Group,
48,3,3,0.0065,Czechia,Mexico,Group,
48,3,4,0.0028,Czechia,Mexico,Group,
48,3,5,0.0006,Czechia,Mexico,Group,
48,3,6,0.0002,Czechia,Mexico,Group,
48,4,0,0.0026,Czechia,Mexico,Group,
48,4,1,0.0026,Czechia,Mexico,Group,
48,4,2,0.0032,Czechia,Mexico,Group,
48,4,3,0.001,Czechia,Mexico,Group,
48,4,4,0.0003,Czechia,Mexico,Group,
48,5,0,0.0006,Czechia,Mexico,Group,
48,5,1,0.0008,Czechia,Mexico,Group,
48,5,2,0.0002,Czechia,Mexico,Group,
48,5,3,0.0002,Czechia,Mexico,Group,
48,5,5,0.0001,Czechia,Mexico,Group,
48,6,1,0.0001,Czechia,Mexico,Group,
